psu,reportingYear,entityName,dunsNumber,ueiNumber,ncesNumber,isLea,esser3SeaReserveTotalAwarded,esser3SeaReserveTotalExpendedCurrent,esser3SeaReserveLostTimeAwarded,esser3SeaReserveLostTimeExpendedPrior,esser3SeaReserveLostTimeExpendedCurrent,esser3SeaReserveSummerAwarded,esser3SeaReserveSummerExpendedPrior,esser3SeaReserveSummerExpendedCurrent,esser3SeaReserveAftSchAwarded,esser3SeaReserveAftSchExpendedPrior,esser3SeaReserveAftSchExpendedCurrent,esser3SeaReserveOtherAwarded,esser3SeaReserveOtherExpendedPrior,esser3SeaReserveOtherExpendedCurrent,esser3SeaReserveUsedPhysical,esser3SeaReserveUsedAcademic,esser3SeaReserveUsedMental,esser3SeaReserveUsedOperational,esser3SeaReserveRemaining,esser3SeaReserveRemainingPhysical,esser3SeaReserveRemainingAcademic,esser3SeaReserveRemainingMental,esser3SeaReserveRemainingOperational,esser3SeaReserveRemainingUndetermined,esser3MandatorySubgrantAwarded,esser3MandatoryExpendedPrior,esser3MandatoryExpendedCurrent,total expended,esser3MandPhysicalExpendedTotal,esser3MandPhysicalPersonnelSalaries,esser3MandPhysicalPersonnelBenefits,esser3MandPhysicalTechnical,esser3MandPhysicalPropertyServices,esser3MandPhysicalOtherServices,esser3MandPhysicalSupplies,esser3MandPhysicalProperty,esser3MandPhysicalDebtService,esser3MandPhysicalOtherItems,esser3MandAcademicExpendedTotal,esser3MandAcademicPersonnelSalaries,esser3MandAcademicPersonnelBenefits,esser3MandAcademicTechnical,esser3MandAcademicPropertyServices,esser3MandAcademicOtherServices,esser3MandAcademicSupplies,esser3MandAcademicProperty,esser3MandAcademicDebtService,esser3MandAcademicOtherItems,esser3MandMentalExpendedTotal,esser3MandMentalPersonnelSalaries,esser3MandMentalPersonnelBenefits,esser3MandMentalTechnical,esser3MandMentalPropertyServices,esser3MandMentalOtherServices,esser3MandMentalSupplies,esser3MandMentalProperty,esser3MandMentalDebtService,esser3MandMentalOtherItems,esser3MandOperationalExpendedTotal,esser3MandOperationalPersonnelSalaries,esser3MandOperationalPersonnelBenefits,esser3MandOperationalTechnical,esser3MandOperationalPropertyServices,esser3MandOperationalOtherServices,esser3MandOperationalSupplies,esser3MandOperationalProperty,esser3MandOperationalDebtService,esser3MandOperationalOtherItems,esser3Mand20ExpendedPrior,esser3Mand20ExpendedCurrent,esser3Mand20PhysicalExpendedTotal,esser3Mand20PhysicalPersonnelSalaries,esser3Mand20PhysicalPersonnelBenefits,esser3Mand20PhysicalTechnical,esser3Mand20PhysicalPropertyServices,esser3Mand20PhysicalOtherServices,esser3Mand20PhysicalSupplies,esser3Mand20PhysicalProperty,esser3Mand20PhysicalDebtService,esser3Mand20PhysicalOtherItems,esser3Mand20AcademicExpendedTotal,esser3Mand20AcademicPersonnelSalaries,esser3Mand20AcademicPersonnelBenefits,esser3Mand20AcademicTechnical,esser3Mand20AcademicPropertyServices,esser3Mand20AcademicOtherServices,esser3Mand20AcademicSupplies,esser3Mand20AcademicProperty,esser3Mand20AcademicDebtService,esser3Mand20AcademicOtherItems,esser3Mand20MentalExpendedTotal,esser3Mand20MentalPersonnelSalaries,esser3Mand20MentalPersonnelBenefits,esser3Mand20MentalTechnical,esser3Mand20MentalPropertyServices,esser3Mand20MentalOtherServices,esser3Mand20MentalSupplies,esser3Mand20MentalProperty,esser3Mand20MentalDebtService,esser3Mand20MentalOtherItems,esser3Mand20OperationalExpendedTotal,esser3Mand20OperationalPersonnelSalaries,esser3Mand20OperationalPersonnelBenefits,esser3Mand20OperationalTechnical,esser3Mand20OperationalPropertyServices,esser3Mand20OperationalOtherServices,esser3Mand20OperationalSupplies,esser3Mand20OperationalProperty,esser3Mand20OperationalDebtService,esser3Mand20OperationalOtherItems,esser3MandPhysicalBuilding,esser3MandPhysicalMeals,esser3MandPhysicalCleaning,esser3MandPhysicalTempClassroom,esser3MandPhysicalTempTransportation,esser3MandPhysicalCapacityBuilding,esser3MandPhysicalHealthProtocols,esser3MandAcademicExtendedLearning,esser3MandAcademicTutoring,esser3MandAcademicAddlStaff,esser3MandAcademicScreening,esser3MandAcademicCoordination,esser3MandAcademicEcp,esser3MandAcademicHardware,esser3MandAcademicWifi,esser3MandAcademicCurriculum,esser3MandAcademicCoreStaff,esser3MandAcademicTalent,esser3MandMentalAddlStaff,esser3MandOperationalMcKinney,esser3MandOperationalEsea,esser3MandOperationalIdea,esser3MandOperationalAefla,esser3MandOperationalPerkins,esser3MandOperationalOtherActivities,esser3MandatoryRemaining,esser3MandatoryRemainingPhysical,esser3MandatoryRemainingAcademic,esser3MandatoryRemainingMental,esser3MandatoryRemainingOperational,esser3MandatoryRemainingUndetermined,esser3Mand20Reserve,esser3Mand20ReserveExpendedCurrent,esser3Mand20Summer,esser3Mand20AftSch,esser3Mand20ExtendedTime,esser3Mand20Tutoring,esser3Mand20AddlTeachers,esser3Mand20StaffSocial,esser3Mand20StaffMental,esser3Mand20StaffStudentNeeds,esser3Mand20Screening,esser3Mand20Coordination,esser3Mand20EarlyChildhood,esser3Mand20Curriculum,esser3Mand20Capacity,esser3Mand20Other,suppressedValues,Total LL,Unnamed: 166
41R,2023.0,Summit Creek Academy,117657459.0,UB8GVXKL2QR8,3700471.0,True,16148.0,0.0,16148.0,16148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,701337.0,0.0,32466.0,32466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.62,5164.18,0.0,0.0,0.0,0.0,2461.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24840.39,10013.27,2060.12,0.0,0.0,8126.04,4640.96,0.0,0.0,0.0,0.0,45842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10767.38,7291.82,0.0,0.0,0.0,0.0,3475.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35074.61,14138.73,2908.88,0.0,0.0,11473.96,6553.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12456.0,0.0,0.0,0.0,0.0,5937.0,0.0,0.0,0.0,0.0,0.0,0.0,58429.0,0.0,0.0,0.0,1486.0,623029.0,0.0,58.0,11.0,31.0,0.0,45842.0,45841.99,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16675.0,0.0,0.0,0.0,26419.0,0.0,,45842.0,0.0653637267105543
50A,2023.0,Summitt Charter School,839836913.0,WW4LAZMACBY8,9900990.0,True,127013.0,15859.0,16155.0,16155.0,0.0,5388.0,0.0,5074.0,6265.0,0.0,6265.0,99205.0,94685.0,4520.0,True,True,True,True,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
860,2023.0,Surry County,100059088.0,SG11RMZLLPN4,3704410.0,True,1213183.0,217657.0,670275.0,447865.0,106373.0,192010.0,0.0,23073.0,173734.0,0.0,53858.0,177164.0,72000.0,34353.0,True,True,True,True,70811.0,5.0,78.0,2.0,12.0,3.0,15601178.0,3969929.0,2287153.0,6257082.0,235004.96,37326.96,18530.64,0.0,122921.04,5131.99,37169.89,13924.44,0.0,0.0,403309.08,229107.13,69236.2,4831.78,0.0,44558.2,55575.77,0.0,0.0,0.0,100069.37,71250.24,28819.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548769.58,911812.31,405000.08,0.0,0.0,0.0,24354.4,0.0,0.0,207602.79,0.0,1819212.0,186924.04,29690.04,14739.36,0.0,97771.96,4082.01,29565.11,11075.56,0.0,0.0,320793.92,182232.87,55070.8,3843.22,0.0,35441.8,44205.23,0.0,0.0,0.0,79595.63,56672.76,22922.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231898.42,725259.69,322138.92,0.0,0.0,0.0,19371.6,0.0,0.0,165128.21,221093.0,25000.0,154056.0,0.0,21781.0,0.0,74063.0,62087.0,253300.0,65178.0,53361.0,0.0,45706.0,90407.0,0.0,0.0,80000.0,0.0,179665.0,0.0,2112335.0,648.0,0.0,0.0,667685.0,7524884.0,30.0,18.0,2.0,50.0,0.0,1819212.0,1819212.01,242359.0,0.0,0.0,73734.0,0.0,0.0,0.0,0.0,74530.0,962278.0,330978.0,0.0,135333.0,0.0,,1819212.0,0.116607348496376
870,2023.0,Swain County,709069696.0,KAA7Z3XXVP35,3704440.0,True,250967.0,26387.0,168285.0,150710.0,0.0,48085.0,0.0,1332.0,0.0,0.0,0.0,34597.0,0.0,25055.0,False,True,True,False,9542.0,0.0,98.0,2.0,0.0,0.0,3211156.0,521272.0,38839.0,560111.0,18049.7,0.0,0.0,0.0,17941.89,0.0,107.81,0.0,0.0,0.0,5091.57,3542.7,1548.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15697.73,2127.44,747.14,12456.77,0.0,0.0,0.0,0.0,0.0,366.38,0.0,131199.0,60972.3,0.0,0.0,0.0,60608.11,0.0,364.19,0.0,0.0,0.0,17199.43,11967.3,5232.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53027.27,7186.56,2523.86,42079.23,0.0,0.0,0.0,0.0,0.0,1237.62,79022.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,0.0,0.0,21455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62936.0,0.0,0.0,0.0,5789.0,2519846.0,79.0,21.0,0.0,0.0,0.0,131199.0,131199.0,0.0,0.0,0.0,0.0,23769.0,0.0,0.0,0.0,0.0,0.0,107430.0,0.0,0.0,0.0,,131199.0,0.0408572489159667
36G,2023.0,Teamcfa-Community Public Char,117065692.0,FMJQJMB1QRF2,3700452.0,True,200063.0,98421.0,52753.0,52753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147310.0,30515.0,98421.0,True,False,True,True,18374.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
62L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
63A,2023.0,The Academy Of Moore County,415492300.0,MPEMWFBH2CK4,3700033.0,True,220894.0,30885.0,26925.0,26925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193969.0,154055.0,30885.0,False,True,True,False,9029.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
11B,2023.0,The Artspace Charter School,586418100.0,G1JVLEEQTXM1,3700117.0,True,52205.0,6614.0,32880.0,32880.0,0.0,0.0,0.0,0.0,13761.0,0.0,1865.0,5564.0,0.0,4749.0,False,True,True,False,815.0,0.0,0.0,0.0,0.0,100.0,275994.0,78357.0,108136.0,186493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37859.39,31090.91,6768.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70276.61,40005.65,10413.22,15094.81,0.0,0.0,4762.93,0.0,0.0,0.0,0.0,39438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13807.61,11339.09,2468.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25630.39,14590.35,3797.78,5505.19,0.0,0.0,1737.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95907.0,0.0,0.0,0.0,0.0,50063.0,0.0,100.0,0.0,0.0,0.0,39438.0,39438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39438.0,0.0,,39438.0,0.14289441074806
26C,2023.0,The Capitol Encore Academy,750472930.0,LGSHTPBMJPR6,3700370.0,True,60756.0,16043.0,33683.0,33683.0,0.0,8394.0,0.0,5920.0,18679.0,0.0,10123.0,0.0,0.0,0.0,,,,,0.0,,,,,,737051.0,262028.0,475023.0,737051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475023.0,135816.0,16011.0,0.0,0.0,0.0,323196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269046.0,0.0,0.0,0.0,205977.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
41H,2023.0,The College Preparatory & Lea,182093550.0,KSCUT1DNTNP7,3700325.0,True,40812.0,30330.0,0.0,0.0,0.0,17273.0,0.0,16279.0,23539.0,0.0,14051.0,0.0,0.0,0.0,,,,,0.0,,,,,,2665686.0,681379.0,248797.0,930176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248796.99,203241.06,31561.11,0.0,0.0,0.0,0.0,0.0,0.0,13994.82,0.0,1149675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149675.01,939163.94,145841.89,0.0,0.0,0.0,0.0,0.0,0.0,64669.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315502.0,0.0,0.0,0.0,82970.0,585835.0,0.0,100.0,0.0,0.0,0.0,1149675.0,1149675.01,16279.0,0.0,0.0,0.0,0.0,0.0,14050.0,0.0,0.0,1119346.0,0.0,0.0,0.0,0.0,,1149675.0,0.431286730695213
68C,2023.0,The Expedition School,200751650.0,QDE3WCEE9T79,3700354.0,True,196579.0,89040.0,25848.0,25848.0,0.0,5209.0,0.0,1765.0,11594.0,0.0,11594.0,153928.0,0.0,75681.0,False,True,False,False,78247.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
41N,2023.0,The Experiential Sch Of Green,812350370.0,KZGQFZJUYYP4,3700425.0,True,160939.0,6730.0,24139.0,24139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136800.0,109177.0,6730.0,False,False,False,True,20893.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
11D,2023.0,The Franklin School Of Innova,708861976.0,Z7C1LCZGY4U8,3700361.0,True,97043.0,17891.0,66679.0,66679.0,0.0,0.0,0.0,0.0,21314.0,0.0,10826.0,9050.0,0.0,7065.0,False,True,False,True,1985.0,0.0,80.0,0.0,20.0,0.0,288981.0,24724.0,0.0,24724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33818.0,27125.0,6693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33818.0,0.0,0.0,0.0,0.0,230439.0,25.0,75.0,0.0,0.0,0.0,33818.0,33818.0,0.0,0.0,0.0,0.0,33818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33818.0,0.117024994722836
01D,2023.0,The Hawbridge School,191902332.0,KJ5MXKD978A9,3700132.0,True,176166.0,56564.0,47366.0,47366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128800.0,27778.0,56564.0,False,True,True,True,44458.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
32P,2023.0,The Institute For The Develop,708869811.0,HE53A78MP1D5,3700352.0,True,19386.0,0.0,19386.0,19386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,1259789.0,2755.0,5800.0,8555.0,5800.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251234.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
20A,2023.0,The Learning Center,825792260.0,EHRLN19AE6X4,3700352.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
61N,2023.0,The Math & Science Acad,798949280.0,MKMSETMNM7Y5,3700392.0,True,63731.0,8239.0,54892.0,54892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8839.0,0.0,8239.0,True,True,True,True,600.0,0.0,0.0,0.0,0.0,100.0,360412.0,216021.0,1.0,216022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.03,0.01,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74899.33,3674.97,942.99,0.0,0.0,0.0,70281.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36394.67,30221.73,6172.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.0,0.0,0.0,0.0,0.0,0.0,70282.0,0.0,0.0,0.0,0.0,0.0,0.0,36395.0,0.0,0.0,0.0,0.0,33096.0,0.0,100.0,0.0,0.0,0.0,111294.0,111294.0,4618.0,0.0,0.0,70281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36395.0,0.0,0.0,,111294.0,0.308796599447299
